ID,Cer d16:1/16:0,Cer d16:1/18:0,Cer d16:1/20:0,Cer d16:1/22:0,Cer d16:1/23:0,Cer d16:1/24:0,Cer d16:1/24:1,Cer d16:1/25:1,Cer d16:1/26:0,Cer d16:1/26:1,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/22:1,Cer d18:0/23:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:0/25:0,Cer d18:0/26:0,Cer d18:1/14:0,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/23:0,Cer d18:1/23:1,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0,Cer d18:1/25:1,Cer d18:1/26:0,Cer d18:1/26:1,Cer d18:2/14:0,Cer d18:2/16:0,Cer d18:2/18:0,Cer d18:2/20:0,Cer d18:2/22:0,Cer d18:2/23:0,Cer d18:2/24:0,Cer d18:2/24:1,Cer d18:2/25:0,Cer d18:2/25:1,Cer d18:2/26:0,Cer d18:2/26:1,Hex2Cer d16:1/16:0,Hex2Cer d18:1/14:0,Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/23:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex2Cer d18:2/16:0,Hex2Cer d18:2/24:1,GM3 d16:1/14:0,GM3 d16:1/16:0,GM3 d16:1/18:0,GM3 d16:1/20:0,GM3 d16:1/22:0,GM3 d16:1/24:0,GM3 d18:1/14:0,GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/24:0,Hex1Cer d16:1/16:0,Hex1Cer d16:1/20:0,Hex1Cer d16:1/22:0,Hex1Cer d16:1/23:0,Hex1Cer d16:1/24:0,Hex1Cer d16:1/24:1,Hex1Cer d18:0/16:0,Hex1Cer d18:0/16:1,Hex1Cer d18:0/22:0,Hex1Cer d18:0/23:0,Hex1Cer d18:0/24:0,Hex1Cer d18:0/24:1,Hex1Cer d18:1/14:0,Hex1Cer d18:1/16:0,Hex1Cer d18:1/18:0,Hex1Cer d18:1/20:0,Hex1Cer d18:1/22:0,Hex1Cer d18:1/23:0,Hex1Cer d18:1/23:1,Hex1Cer d18:1/24:0,Hex1Cer d18:1/24:1,Hex1Cer d18:1/25:0,Hex1Cer d18:1/25:1,Hex1Cer d18:1/26:0,Hex1Cer d18:1/26:1,Hex1Cer d18:2/16:0,Hex1Cer d18:2/20:0,Hex1Cer d18:2/22:0,Hex1Cer d18:2/23:0,Hex1Cer d18:2/24:0,Hex1Cer d18:2/24:1,Hex1Cer d18:2/25:0,SM d16:1/16:0,SM d16:1/18:0,SM d16:1/20:0,SM d16:1/22:0,SM d16:1/23:0,SM d16:1/24:0,SM d16:1/24:1,SM d18:0/16:0,SM d18:1/12:0,SM d18:1/14:0,SM d18:1/16:0,SM d18:1/18:0,SM d18:1/20:0,SM d18:1/22:0,SM d18:1/22:1,SM d18:1/23:0,SM d18:1/23:1,SM d18:1/24:0,SM d18:1/24:1,SM d18:2/14:0,SM d18:2/16:0,SM d18:2/18:0,SM d18:2/20:0,SM d18:2/22:0,SM d18:2/23:0,SM d18:2/24:0,SM d18:2/24:1,Sph d18:0,Sph d18:1
S1845,0.001432243,0.002142198,0.008554846,0.018537316,0.010003512,0.041088288,0.012133755,0.000365278,0.000506225,0.000136633,0.000795978,0.002117006,0.004137317,0.014752316,0.003864678,0.005040286,0.020557767,0.006704794,0.000731903,0.000100013,0.000630186,0.044914516,0.024031403,0.027407927,0.289295132,0.129773417,0.000547283,0.926857036,0.16966549,0.024160912,0.003824525,0.005702073,0.002587768,0.000538742,0.003588026,0.003726901,0.004468916,0.037441393,0.021216588,0.113165931,0.026393919,0.004094731,0.00084656,0.001015373,0.000287686,0.007126607,0.003982336,0.200804125,0.002854982,0.006016884,0.024406561,0.003673342,0.031351562,0.019445585,0.012829361,0.004551161,0.000478212,0.002319896,0.026860555,0.001544909,0.00289491,0.004781622,0.002319896,0.026860555,0.01502982,0.00289491,0.004781622,0.010113741,0.003988635,0.002303373,0.001499526,0.003988635,0.002896164,0.00272223,0.017998899,0.003288021,0.015226306,0.005304562,0.003121244,0.002655945,0.005142692,0.001691112,0.007253812,0.002894387,0.001514969,0.118545714,0.013193525,0.024540652,0.346715296,0.137294284,0.001485961,0.768073481,0.257894882,0.007344075,0.002383674,0.002135561,0.000884377,0.003214826,0.004940338,0.04548408,0.009632145,0.061041096,0.024255662,0.000767843,1.747054149,1.297211517,0.41707017,2.411941708,0.567426599,1.216782916,1.102406005,0.545757701,0.049377676,0.738996172,32.3198122,3.322231677,1.892360803,6.540560793,0.217446079,3.390650684,0.182110289,6.715116016,9.068781216,0.118928081,4.544086412,1.95785559,0.750069928,3.352254554,0.767673449,3.801516831,3.01755134,0.016592193,0.044273266
S1846,0.002466313,0.004387629,0.008360856,0.026667396,0.015707258,0.045290642,0.020194455,0.000567701,0.00052461,0.000279194,0.000433657,0.000961075,0.00593848,0.007536349,0.00410152,0.003912081,0.01611325,0.003983051,0.000649545,0.000101014,0.00038727,0.042076806,0.025283337,0.029748629,0.218840594,0.147279754,0.001421771,0.6464966,0.18808961,0.022926655,0.006449881,0.004653942,0.003143836,0.000604401,0.004854028,0.003967783,0.004977989,0.031565438,0.027239641,0.083578858,0.036826392,0.004162065,0.000650391,0.00122766,0.000429215,0.007881037,0.00497145,0.153937473,0.002625192,0.00265297,0.01026118,0.003159614,0.016345792,0.021760508,0.012507642,0.003402345,0.001169892,0.004243441,0.036695778,0.002402678,0.003974515,0.004331978,0.004243441,0.036695778,0.011027374,0.003974515,0.004331978,0.007355697,0.005216246,0.003741364,0.002207857,0.005216246,0.005045339,0.005500283,0.015278379,0.004796145,0.013487699,0.008647736,0.001937849,0.00439947,0.003076353,0.002010977,0.00513516,0.005060344,0.001315192,0.089171828,0.011564176,0.018349864,0.182956763,0.058408933,0.001849019,0.219098908,0.210771335,0.005666725,0.003171783,0.001622946,0.001167161,0.005567136,0.005317553,0.021404331,0.008660612,0.029519178,0.026507066,0.000704212,3.169772264,2.016676401,0.951866491,2.032553808,0.467466298,0.54223889,2.168798211,0.34236166,0.05976665,0.629818635,33.26446525,3.051413644,1.715534875,4.30382276,0.270022625,2.060414479,0.1017102,2.379408062,13.73744553,0.175880299,5.210221333,1.854520112,0.596112193,2.272964322,1.272078825,2.047845161,3.76347961,0.022436187,0.038041509
S1847,0.000906263,0.001953056,0.00360513,0.012433682,0.006561976,0.03155906,0.006669686,0.000243596,0.000425851,0.000177543,0.000752063,0.000413032,0.002374489,0.007576831,0.002932669,0.002840804,0.007926594,0.003519346,0.00031974,0.000100238,0.000372523,0.038586983,0.020534549,0.01999337,0.154051892,0.104126222,0.001532156,0.487430767,0.153137492,0.020635433,0.00463431,0.004287045,0.001977715,0.000541651,0.003153002,0.002811812,0.003441708,0.025227959,0.022215806,0.102182891,0.018587646,0.004446331,0.000760028,0.00112384,0.000383017,0.007850507,0.004826791,0.237820216,0.003952762,0.001687679,0.010277488,0.002012679,0.01216295,0.026130684,0.018666373,0.008140099,0.001136103,0.003191258,0.028924494,0.001277605,0.000484197,0.005454675,0.003191258,0.028924494,0.011467379,0.000484197,0.005454675,0.006799476,0.003175807,0.002882734,0.002354044,0.003175807,0.003775126,0.002465742,0.016013182,0.003962828,0.010666553,0.004799643,0.001966975,0.007639328,0.004586084,0.001493567,0.005256216,0.004336155,0.002272166,0.093820652,0.014979605,0.023030468,0.22322437,0.105420375,0.001204566,0.32832563,0.303501601,0.00562797,0.002170114,0.001504283,0.001025867,0.00666565,0.004509946,0.027382119,0.011317199,0.028925134,0.028029855,0.000878238,1.329544999,1.049845312,0.517832196,1.332967255,0.478281468,0.875630467,1.542491667,0.513291716,0.073845068,0.852753485,31.16899446,3.535753923,1.96704654,5.824087198,0.242347674,2.312847035,0.133337614,3.260746365,11.40068047,0.206189075,4.972386635,2.22128358,0.693312409,3.126676303,0.917668401,2.749011429,4.62325322,0.014823962,0.033406557
S1848,0.001268785,0.002869456,0.005249333,0.013698627,0.008178713,0.038185553,0.008973747,0.000386157,0.000581194,0.000173471,0.00085481,0.000751981,0.001945486,0.005698964,0.001881836,0.002728904,0.008140732,0.003510802,0.000493654,0.000132576,0.000550646,0.041898321,0.019910771,0.025017992,0.152392552,0.157702176,0.001644725,0.412291929,0.146152162,0.024383708,0.004623894,0.005699764,0.001820858,0.000740984,0.002717107,0.003309534,0.004176191,0.026853025,0.022201594,0.067745664,0.016964151,0.004424128,0.000797372,0.001176304,0.000323905,0.011105802,0.00530224,0.293338641,0.002606099,0.002299887,0.011354134,0.003944043,0.014097029,0.011144762,0.015368982,0.00333987,0.000776426,0.003256647,0.036033414,0.001858126,0.002870586,0.005958593,0.003256647,0.036033414,0.013005257,0.002870586,0.005958593,0.004935645,0.00408231,0.003475324,0.002707426,0.00408231,0.003197063,0.004571859,0.013561706,0.006318412,0.012192063,0.007093034,0.001431755,0.004003085,0.003337178,0.003034411,0.00571589,0.004086496,0.001628028,0.085994933,0.013537484,0.035850173,0.26034802,0.096965561,0.002488198,0.320328463,0.242789521,0.006211145,0.002441678,0.002131074,0.001198218,0.007449207,0.00483622,0.029281028,0.017327665,0.036844549,0.021944241,0.001370357,1.569694531,1.378070898,0.647743025,1.158481043,0.377966744,0.669310043,1.243960547,0.514170373,0.053288231,0.826475134,31.53128856,3.13427511,2.404672615,5.386918352,0.178176652,1.723770594,0.092795075,2.475078704,6.51393469,0.140602525,4.758021723,1.605288139,0.618639637,2.037682796,0.651291869,1.656700227,3.327906287,0.070886031,0.260847436
S1849,0.00112885,0.00350697,0.002521559,0.007143712,0.005662081,0.024540718,0.004516682,0.000295446,0.000422113,0.000122765,0.000798321,0.001372237,0.001465155,0.00416184,0.001606518,0.002548714,0.010880997,0.002690338,0.000549838,0.000109195,0.000403183,0.036685914,0.016666548,0.022022545,0.146278792,0.11380774,0.001051982,0.634004578,0.133155568,0.023587801,0.003246318,0.005063684,0.002884076,0.000300534,0.004012834,0.004305056,0.002227718,0.015755714,0.018258168,0.075150278,0.022898488,0.00317297,0.000706662,0.000973573,0.000364536,0.007623209,0.002700655,0.143753341,0.001486848,0.001810214,0.006188662,0.002164811,0.008595198,0.011872141,0.014811684,0.002089107,0.000239641,0.001875452,0.022400039,0.001037041,0.002013814,0.003736931,0.001875452,0.022400039,0.009646537,0.002013814,0.003736931,0.004977427,0.004609895,0.003092518,0.001863104,0.004609895,0.003173857,0.003242101,0.007759924,0.002598908,0.009947255,0.005510099,0.002057791,0.00311527,0.004350331,0.001742011,0.00507347,0.00324518,0.000786788,0.11001024,0.012101374,0.023853092,0.168730127,0.08934972,0.001951249,0.297226188,0.175413024,0.005492045,0.002397429,0.001428346,0.001056788,0.00428871,0.003445639,0.02477673,0.011463179,0.047056404,0.023727255,0.001294143,1.295262255,1.348706995,0.548436622,1.019585552,0.277893127,0.423911215,1.586942616,0.54582265,0.031445566,0.501901388,28.70048353,5.038646025,1.588717642,3.530827252,0.257639807,1.962118124,0.099650764,3.21278523,8.608138648,0.091883668,4.136426701,2.34909407,0.650953302,2.291437221,0.663996439,2.115452606,4.350351032,0.012814661,0.036053525
S1850,0.000755891,0.000765728,0.002031481,0.006214757,0.003763281,0.015161048,0.00446165,0.000156584,0.000180573,8.05E-05,0.000333788,0.000116494,0.001872838,0.003397143,0.002719917,0.00153182,0.006368203,0.002092166,0.000311073,4.99E-05,0.000248715,0.026145503,0.0101446,0.013784398,0.09595888,0.067558393,0.000600787,0.372192736,0.105339919,0.015062721,0.003337008,0.003250962,0.001124371,0.000309973,0.003697707,0.001993839,0.002398089,0.021432386,0.012621065,0.074418642,0.018540584,0.002813884,0.000306845,0.000577141,0.0001871,0.004545954,0.001861069,0.193084683,0.005068873,0.001436451,0.005311842,0.001527239,0.006038463,0.026348627,0.012536804,0.005998746,0.000442641,0.001849916,0.024648192,0.000786501,0.002901502,0.004687732,0.001849916,0.024648192,0.011650413,0.002901502,0.004687732,0.005775293,0.006786779,0.003764248,0.003018855,0.006786779,0.001583235,0.002818907,0.00953257,0.002972493,0.006081757,0.00381209,0.002075139,0.008560315,0.002832977,0.001917549,0.005810175,0.003868243,0.000632273,0.094061377,0.012188003,0.024315718,0.174492317,0.101813885,0.001294319,0.311591674,0.200599908,0.005103993,0.002507173,0.001375778,0.001489007,0.003753858,0.004681492,0.024082488,0.012460659,0.036256451,0.018645923,0.000583629,1.206132493,0.496341394,0.405505866,1.165805214,0.173775007,0.365258362,0.985117905,0.604523371,0.015070401,0.548497929,33.92099528,3.02158336,1.674452413,3.949653424,0.196863383,1.954150773,0.14794283,3.582592646,8.148022019,0.119449465,4.12656419,2.074184023,0.463916087,2.805001307,0.663675834,2.711664059,4.86108308,0.010112783,0.02308945
S1851,0.000778157,0.000903129,0.002551827,0.008832822,0.007064893,0.025062338,0.007427148,0.000360284,0.000435003,0.000117602,0.00056358,0.000594852,0.002187228,0.005206033,0.001850704,0.003140248,0.008986383,0.004070849,0.000483696,0.000128408,0.000298372,0.032659882,0.00962637,0.014313153,0.125700716,0.100669346,0.001284493,0.370167491,0.125113179,0.024222524,0.003429559,0.004828913,0.001245331,0.000242555,0.002942071,0.001210455,0.001516744,0.020592161,0.026553185,0.076142201,0.029952685,0.005785815,0.000619974,0.001159144,0.000371032,0.006134131,0.004650331,0.254399832,0.003351413,0.002017213,0.007004262,0.002364116,0.014958037,0.031683716,0.014709775,0.004424546,0.000732334,0.00215089,0.026989826,0.000729092,0.001756277,0.004165634,0.00215089,0.026989826,0.010391112,0.001756277,0.004165634,0.00637559,0.002191565,0.00294261,0.002404983,0.002191565,0.002121614,0.003323883,0.014555656,0.00700905,0.01416904,0.006222516,0.002377102,0.006738186,0.005851789,0.003743661,0.007258849,0.005819421,0.001241262,0.126166171,0.016530721,0.034417221,0.24738498,0.128292633,0.00190276,0.461652658,0.303156554,0.009762475,0.004114177,0.002907593,0.001591586,0.006682288,0.003532756,0.041371841,0.02293258,0.060627365,0.021789743,0.002607507,1.608602124,0.54594652,0.293625866,0.79983068,0.197894252,0.592942897,0.77484231,0.637017124,0.037749924,0.534766344,30.13310423,2.36795212,1.213802055,3.770562316,0.107951984,0.997926759,0.067061103,2.156048372,5.636679734,0.112889699,4.490018421,1.883114335,0.380659746,2.267982717,0.659104023,1.787366674,3.246943252,0.014404741,0.050622378
S1852,0.001340579,0.001886733,0.0035145,0.007810217,0.006034209,0.025182099,0.006604209,0.000180033,0.000317661,0.000201539,0.001089503,0.000386959,0.00211533,0.00531103,0.001381896,0.002794012,0.009856378,0.004052889,0.000452152,7.68E-05,0.000472261,0.04021579,0.011766419,0.015631332,0.137656309,0.110618654,0.001007336,0.533256199,0.196245286,0.022070495,0.003450578,0.004144806,0.002193123,0.000306074,0.004075828,0.001839536,0.003271599,0.023361673,0.014910519,0.07179282,0.032124786,0.003415855,0.000442484,0.001152242,0.000351529,0.006096465,0.003405057,0.196372077,0.003175635,0.001328925,0.00681664,0.001901257,0.011238186,0.02091471,0.014883093,0.006889812,0.00038091,0.002833694,0.025650335,0.000490483,0.000467855,0.003919894,0.002833694,0.025650335,0.013111142,0.000467855,0.003919894,0.007374493,0.004766232,0.003020541,0.002548313,0.004766232,0.002053881,0.002342466,0.009149864,0.00240686,0.010235164,0.003037336,0.001531851,0.010340762,0.003960581,0.002013554,0.006551736,0.006107196,0.000519125,0.104706755,0.007238446,0.026921189,0.258338335,0.069252739,0.001144013,0.402351634,0.307991031,0.005623845,0.00241481,0.00182338,0.000990082,0.004138437,0.003061115,0.024441858,0.010526075,0.04322941,0.02372676,0.001118746,1.606672592,0.746849021,0.52021739,1.073727221,0.305870176,0.638491375,0.870003826,0.582527652,0.016812574,0.476107306,26.90036822,2.624758761,1.88121746,4.14917311,0.179914506,1.83792796,0.084641514,3.255932654,9.000873685,0.075353409,3.26463656,1.765961104,0.429325821,1.831160574,0.722120484,2.505668938,3.835689351,0.00908072,0.02647536
S1853,0.001140457,0.001646977,0.003754092,0.006903551,0.004755484,0.012069966,0.003987413,0.000149644,0.000357949,7.79E-05,0.001304394,0.000356768,0.001458554,0.002986045,0.002725952,0.001770456,0.006865911,0.002455762,0.000330457,5.93E-05,0.000368706,0.058470262,0.010527643,0.013402992,0.125925648,0.112708339,0.001018556,0.319085931,0.120637916,0.017927485,0.003341574,0.003757091,0.001127679,0.000727336,0.004439825,0.003178395,0.003985397,0.024931589,0.016869161,0.063331989,0.028275354,0.002888814,0.000565077,0.000780659,0.0002338,0.00568814,0.0041649,0.242225678,0.003387845,0.002207774,0.004885988,0.002463771,0.011101763,0.020641384,0.017902978,0.004914041,0.00042378,0.002296963,0.026967022,2.41E-06,0.001466816,0.002749166,0.002296963,0.026967022,0.008133625,0.001466816,0.002749166,0.003187638,0.004918658,0.002628762,0.001545788,0.004918658,0.002170977,0.00226889,0.008139463,0.002996093,0.008047712,0.003110312,0.001301081,0.007274704,0.004295696,0.001766156,0.004871908,0.003822955,0.001286312,0.104112178,0.021512488,0.028722413,0.217121725,0.121538917,0.001580579,0.278121098,0.216144333,0.007728775,0.001908926,0.001795871,0.001712241,0.00389974,0.004659036,0.027497961,0.017427935,0.030338627,0.026883783,0.000696809,1.248557794,0.715683024,0.455837163,0.726112299,0.168578987,0.288443781,0.721536742,0.483997328,0.03142187,0.531524271,30.16670731,2.827163827,1.668024734,4.222840979,0.100671605,1.80648575,0.04739798,2.98560197,7.067353859,0.167895537,5.493366236,2.399681023,0.614821147,2.577670977,1.063654417,2.121183623,4.362567205,0.007627789,0.01676406
S1854,0.001587908,0.003118534,0.007570603,0.018370159,0.009019801,0.041097233,0.009080468,0.000216842,0.000504169,0.000339359,0.002066411,0.002636544,0.004989656,0.010442516,0.00276915,0.003755455,0.015594377,0.006767622,0.000636853,0.000168773,0.000732332,0.063447666,0.038215204,0.057623207,0.280098186,0.141086731,0.001149894,0.710257999,0.212779289,0.030955666,0.004113345,0.00690738,0.003479846,0.000514398,0.007824418,0.005491938,0.005441759,0.030730705,0.020096745,0.115521343,0.02965866,0.004220008,0.000371922,0.001254809,0.000625303,0.007514076,0.002298453,0.174663011,0.002467993,0.00384095,0.018478699,0.002244226,0.033453478,0.032571403,0.014330298,0.005228315,0.000789359,0.0019481,0.02328799,0.000249775,0.00062078,0.002616714,0.0019481,0.02328799,0.010095476,0.00062078,0.002616714,0.007102369,0.004533732,0.002277533,0.003076858,0.004533732,0.002248205,0.001879303,0.005558946,0.002094427,0.009754485,0.00418472,0.001923956,0.004204651,0.003132986,0.001796199,0.005496661,0.003678061,0.000475615,0.086465482,0.008988809,0.021397684,0.207773238,0.092998966,0.000708948,0.252983354,0.219247042,0.003855257,0.001255525,0.001483075,0.001075292,0.005356138,0.002502067,0.017649284,0.012232072,0.030178389,0.013683464,0.000851139,1.458989072,1.006612587,0.516872279,1.400194984,0.29911769,0.625662648,1.186743901,0.625537866,0.047076999,0.701386249,32.98042424,2.839269432,2.206029501,6.790668448,0.395096694,1.883252583,0.12849475,5.434397608,13.70042123,0.091399602,5.436286314,2.03903842,0.379900846,2.718085793,0.775631303,2.366367423,4.570343452,0.382400177,1.374745216
S1855,0.001937995,0.002709964,0.005139296,0.019059811,0.008888448,0.042106519,0.010465211,0.000381085,0.000594956,0.00020453,0.000664923,0.000869278,0.00707337,0.006362555,0.006540984,0.003021322,0.014893648,0.003958401,0.000617039,8.08E-05,0.000419749,0.052342043,0.023331675,0.027253484,0.202971716,0.146831558,0.001751722,0.649530973,0.208305024,0.024583393,0.004902544,0.005752678,0.002571423,0.00048736,0.0044134,0.003919775,0.003910317,0.026760269,0.01680503,0.089599446,0.023025202,0.003439405,0.001010669,0.000963466,0.000464105,0.016505794,0.004573061,0.218015826,0.003785562,0.001628942,0.008459954,0.002945387,0.019534732,0.022420157,0.025369503,0.008986281,0.000695168,0.004051859,0.036826282,0.002034512,0.00317069,0.005265839,0.004051859,0.036826282,0.015173571,0.00317069,0.005265839,0.009036043,0.006508133,0.004488427,0.003021519,0.006508133,0.007038042,0.004754726,0.017573849,0.006529365,0.023767776,0.008288349,0.001969774,0.010421224,0.005715266,0.001711088,0.007963595,0.006770604,0.001951325,0.173308883,0.012320203,0.0311592,0.394809352,0.16688131,0.003358604,0.601937209,0.298995379,0.009458506,0.001899328,0.002216374,0.003721454,0.011024206,0.004589672,0.033782678,0.017751231,0.090850329,0.026802632,0.00133652,3.117735964,1.718516853,1.07724432,1.642643583,0.645268176,0.962667873,1.463361427,0.652067013,0.070897457,0.845362801,33.44899538,4.112275816,2.269657329,6.088314633,0.216469257,3.307312828,0.103940723,5.066756312,11.79793743,0.184568405,8.648633809,2.623114004,0.474068019,3.117637976,0.938881133,2.507118783,4.425744725,0.012854321,0.019171017
S1856,0.002318825,0.002612044,0.005702615,0.014264269,0.007773065,0.04259306,0.012232235,0.000259604,0.000383004,0.000308929,0.000666478,0.001276926,0.002123045,0.00601828,0.001854024,0.002534041,0.007792869,0.003353626,0.000414737,0.000105559,0.000649048,0.045093816,0.027491855,0.032582241,0.172586998,0.119309055,0.001468898,0.45148655,0.215524187,0.022387466,0.005720629,0.004351751,0.003145663,0.000698614,0.005982817,0.004847401,0.003988645,0.032428637,0.019039038,0.077233474,0.032472642,0.003796666,0.000799902,0.001093592,0.000529184,0.01349013,0.00539814,0.314784578,0.004607377,0.003118268,0.012814674,0.002988529,0.019414094,0.037802182,0.025393145,0.008115392,0.000437985,0.003398314,0.030580204,0.000725374,0.001189115,0.002909728,0.003398314,0.030580204,0.009662578,0.001189115,0.002909728,0.007298262,0.003111954,0.003879309,0.001871738,0.003111954,0.00395519,0.001817059,0.012325124,0.003878493,0.009172068,0.005257996,0.001578284,0.004890702,0.002948059,0.001227377,0.0051621,0.003577836,0.001911897,0.108486018,0.016245466,0.017966519,0.228178098,0.08191064,0.002762419,0.306096264,0.236153621,0.005331288,0.001235577,0.001697757,0.001679736,0.005995385,0.004279797,0.017409536,0.013205919,0.039936947,0.022182131,0.000737168,2.185381013,1.546083567,0.727125199,1.156698584,0.328897412,0.533317645,1.571198627,0.613965267,0.059005144,0.794336361,34.78055444,3.497424676,1.651531813,6.137279258,0.390119385,2.201603386,0.171277,4.176835763,10.2867811,0.170397207,6.605245818,2.507802775,0.440485003,2.503917887,0.923833208,2.057461182,5.019858589,0.024005223,0.083428235
S1857,0.001218574,0.002518581,0.004224038,0.013885712,0.006521591,0.028808137,0.006682572,0.00016754,0.000479852,0.000192515,0.000897993,0.001062711,0.002680979,0.008851826,0.001521397,0.005859644,0.014530769,0.004236094,0.000535774,0.000109072,0.000328201,0.053190739,0.026405727,0.024988413,0.161835199,0.142397085,0.00107636,0.667468777,0.167941384,0.028533547,0.003659716,0.004978901,0.001863037,0.000522572,0.004778168,0.004091862,0.004372541,0.026920853,0.025086196,0.079338029,0.033331619,0.00367143,0.000775559,0.001159023,0.000282328,0.006615685,0.003870611,0.244856401,0.003902509,0.001845406,0.010640003,0.002935564,0.014653975,0.018167406,0.014288638,0.004672929,0.000383717,0.002639092,0.028334764,0.00119328,0.001417807,0.004206861,0.002639092,0.028334764,0.007609087,0.001417807,0.004206861,0.008570472,0.002700164,0.003300267,0.002078834,0.002700164,0.003084931,0.00268622,0.009189066,0.002321591,0.009123634,0.004460763,0.001801561,0.010136811,0.005823006,0.002000867,0.006478297,0.005942731,0.00151055,0.094352014,0.011805745,0.028195499,0.195146127,0.132579267,0.001125156,0.385318864,0.224507078,0.006226727,0.001803675,0.002046172,0.001589599,0.006860896,0.003362326,0.026652839,0.01224583,0.037602551,0.019207642,0.001514831,1.352478091,0.816568229,0.411765573,0.952264058,0.291590824,0.593158455,0.722514315,0.52126779,0.033585519,0.566984325,30.06623639,3.44389233,1.614280634,4.265775775,0.194160458,3.146454452,0.139851224,3.438693304,9.415817207,0.139761752,5.362291251,1.55816867,0.541953399,2.212170997,0.755150635,1.924401492,3.220793522,0.02761294,0.061488353
S1858,0.001680432,0.005075017,0.008323262,0.016751749,0.008516784,0.0368779,0.008407745,0.000316392,0.000344642,0.000224252,0.000578823,0.001679495,0.005507256,0.009401436,0.003287547,0.00470554,0.013223263,0.004803508,0.000540673,0.000126174,0.000603514,0.041353316,0.047480073,0.029877114,0.187998721,0.160027999,0.001097833,0.721095945,0.1808104,0.026808389,0.004328871,0.005480591,0.002184802,0.000558078,0.004692099,0.00553461,0.002756997,0.028792948,0.020713213,0.090664524,0.027881717,0.003538795,0.000715423,0.001053023,0.000302496,0.010015336,0.00414074,0.230345726,0.003769437,0.002664461,0.013430289,0.00166659,0.017105393,0.026884586,0.020087006,0.004773924,0.00075402,0.003032892,0.027358216,0.001309991,0.002320713,0.003934628,0.003032892,0.027358216,0.008363771,0.002320713,0.003934628,0.005562753,0.004354533,0.002576792,0.002947811,0.004354533,0.002713457,0.003057658,0.020044804,0.006595054,0.019372361,0.008025833,0.00240517,0.004133604,0.006523567,0.002765121,0.008199761,0.005147737,0.001432085,0.113753925,0.02934577,0.043900674,0.386753083,0.132074941,0.003058552,0.538345971,0.385478738,0.006294566,0.002736444,0.002464158,0.002142899,0.006219852,0.009573666,0.038275627,0.016173281,0.059022086,0.032956935,0.001376062,1.933848588,1.892029603,0.658008895,2.090409721,0.477504579,0.660478252,1.134799081,0.605191097,0.053859955,0.654181962,33.26675463,6.294648667,2.355813909,5.502815469,0.244338321,3.705769783,0.107732518,5.148562328,10.42573514,0.121010273,4.707090793,3.078186698,0.676313357,2.532186422,1.361406021,3.256416195,4.377747253,0.027387482,0.063527525
